date,avg.temp_c,precip_mm,wind_m.s,max.temp_c,min.temp_c,temp.range_c,station,heating.degrees_day
2008-05-31,14.9,5.6,NA,18.3,14.4,3.9000000000000004,ninigret,3.0999999999999996
2008-06-01,17.9,0,3.2,25.6,14.4,11.200000000000001,ninigret,0.10000000000000142
2008-06-02,19.2,0,2.7,26.1,13.9,12.200000000000001,ninigret,0
2008-06-03,18.3,0,2.6,26.7,10,16.7,ninigret,0
2008-06-04,15.1,13,2.6,18.3,13.3,5,ninigret,2.9000000000000004
2008-06-05,15.8,0,3.7,18.9,13.3,5.599999999999998,ninigret,2.1999999999999993
2008-06-06,13.7,7.4,2,14.4,12.8,1.5999999999999996,ninigret,4.300000000000001
2008-06-07,18.8,0,2.2,26.1,13.3,12.8,ninigret,0
2008-06-08,23.8,0.5,2.5,30,19.4,10.600000000000001,ninigret,0
2008-06-09,25.1,NA,NA,33.3,17.8,15.499999999999996,ninigret,0
2008-06-10,24.4,0,3.5,32.8,18.9,13.899999999999999,ninigret,0
2008-06-11,24,0,2.2,30,17.2,12.8,ninigret,0
2008-06-12,20.4,0,2.4,28.3,13.3,15,ninigret,0
2008-06-13,18.1,0,2.4,22.8,10.6,12.200000000000001,ninigret,0
2008-06-14,20.6,0,1.6,27.2,12.8,14.399999999999999,ninigret,0
2008-06-15,16.3,9.7,2.4,19.4,15,4.399999999999999,ninigret,1.6999999999999993
2008-06-16,16.6,20.6,2.8,17.8,14.4,3.4000000000000004,ninigret,1.3999999999999986
2008-06-17,18.9,0,2.2,23.9,15,8.899999999999999,ninigret,0
2008-06-18,17.2,9.1,2.8,22.2,11.1,11.1,ninigret,0.8000000000000007
2008-06-19,18.2,0,2.2,21.1,13.3,7.800000000000001,ninigret,0
2008-06-20,19.3,0,2.8,23.9,11.7,12.2,ninigret,0
2008-06-21,21.2,0.3,2.4,26.1,15.6,10.500000000000002,ninigret,0
2008-06-22,21.3,0,3.4,23.9,17.8,6.099999999999998,ninigret,0
2008-06-23,20.5,2.8,2.3,22.2,18.9,3.3000000000000007,ninigret,0
2008-06-24,20.7,0,1.7,26.7,17.2,9.5,ninigret,0
2008-06-25,19.9,0,2.7,26.1,16.1,10,ninigret,0
2008-06-26,19.1,0,1.8,23.9,15.6,8.299999999999999,ninigret,0
2008-06-27,21,0,1.3,25.6,17.2,8.400000000000002,ninigret,0
2008-06-28,22.5,0,1.9,26.1,18.3,7.800000000000001,ninigret,0
2008-06-29,23.6,0,3.2,29.4,20,9.399999999999999,ninigret,0
2008-06-30,22.1,2.5,3.6,27.8,20.6,7.199999999999999,ninigret,0
2008-07-01,22.3,0,2.1,27.8,18.3,9.5,ninigret,0
2008-07-02,22.3,0,2.2,26.7,17.8,8.899999999999999,ninigret,0
2008-07-03,21.8,0,3.9,26.7,18.9,7.800000000000001,ninigret,0
2008-07-04,21.7,0.8,1.5,26.7,20,6.699999999999999,ninigret,0
2008-07-05,20.2,2.5,1.5,22.8,19.4,3.400000000000002,ninigret,0
2008-07-06,21.7,0,1.5,24.4,19.4,5,ninigret,0
2008-07-07,23.9,0,2.2,26.7,20.6,6.099999999999998,ninigret,0
2008-07-08,23.8,0,3,28.3,20,8.3,ninigret,0
2008-07-09,23,0.5,3.9,26.7,20.6,6.099999999999998,ninigret,0
2008-07-10,23.2,0.8,2.8,28.3,17.2,11.100000000000001,ninigret,0
2008-07-11,20.7,0,1.3,25.6,13.9,11.700000000000001,ninigret,0
2008-07-12,22.5,0,2.8,25.6,16.7,8.900000000000002,ninigret,0
2008-07-13,23.9,0,3.7,26.1,19.4,6.700000000000003,ninigret,0
2008-07-14,23.7,0,2.4,28.9,19.4,9.5,ninigret,0
2008-07-15,22.9,0,1.6,28.9,16.1,12.799999999999997,ninigret,0
2008-07-16,23.2,0,2.1,30,15.6,14.4,ninigret,0
2008-07-17,24.6,0,1.3,31.7,17.2,14.5,ninigret,0
2008-07-18,24.4,0,1.8,30.6,18.9,11.700000000000003,ninigret,0
2008-07-19,24.6,0,3,31.1,21.1,10,ninigret,0
2008-07-20,23.6,0,3.8,28.3,20.6,7.699999999999999,ninigret,0
2008-07-21,23.9,0.3,3,29.4,21.1,8.299999999999997,ninigret,0
2008-07-22,23.1,21.8,3.2,25.6,19.4,6.200000000000003,ninigret,0
2008-07-23,22.2,NA,NA,25.6,19.4,6.200000000000003,ninigret,0
2008-07-24,22,29,4.2,25.6,19.4,6.200000000000003,ninigret,0
2008-07-25,22.9,0,1.7,27.8,17.2,10.600000000000001,ninigret,0
2008-07-26,22.5,0,2.3,27.8,15,12.8,ninigret,0
2008-07-27,19.7,31,2.5,23.9,17.8,6.099999999999998,ninigret,0
2008-07-28,21.1,0,1.2,26.1,16.1,10,ninigret,0
2008-07-29,23.2,0,1.5,28.9,18.3,10.599999999999998,ninigret,0
2008-07-30,23.3,0,1.8,26.7,18.3,8.399999999999999,ninigret,0
2008-07-31,24.4,0,1.7,27.2,21.7,5.5,ninigret,0
2008-08-01,24.3,0,2.1,30.6,19.4,11.200000000000003,ninigret,0
2008-08-02,22,11.9,1.3,27.2,18.3,8.899999999999999,ninigret,0
2008-08-03,22.2,0,2,27.2,17.8,9.399999999999999,ninigret,0
2008-08-04,22.5,0,2.7,28.3,18.3,10,ninigret,0
2008-08-05,21.1,0,3,24.4,18.3,6.099999999999998,ninigret,0
2008-08-06,19.2,29.5,3.6,22.2,18.9,3.3000000000000007,ninigret,0
2008-08-07,21.1,3.8,2.2,23.3,18.9,4.400000000000002,ninigret,0
2008-08-08,20.4,0,1.6,25.6,16.1,9.5,ninigret,0
2008-08-09,19.3,0,2,25.6,15,10.600000000000001,ninigret,0
2008-08-10,21.6,6.9,2.5,25.6,14.4,11.200000000000001,ninigret,0
2008-08-11,19.4,57.7,2.1,24.4,17.2,7.199999999999999,ninigret,0
2008-08-12,19.4,0.5,2.2,25,16.1,8.899999999999999,ninigret,0
2008-08-13,20.1,0,1.8,25.6,15,10.600000000000001,ninigret,0
2008-08-14,20.3,9.7,1.8,26.1,17.2,8.900000000000002,ninigret,0
2008-08-15,21.2,0,1.9,24.4,18.3,6.099999999999998,ninigret,0
2008-08-16,20.7,0,1.9,26.1,16.1,10,ninigret,0
2008-08-17,21.1,0,2.4,26.7,15.6,11.1,ninigret,0
2008-08-18,22.7,0,2.6,28.9,17.8,11.099999999999998,ninigret,0
2008-08-19,22.3,0,3.2,28.9,14.4,14.499999999999998,ninigret,0
2008-08-20,16.6,0,1.7,22.8,10.6,12.200000000000001,ninigret,1.3999999999999986
2008-08-21,18.1,0,1.8,23.9,10.6,13.299999999999999,ninigret,0
2008-08-22,19.2,0,1.5,24.4,12.8,11.599999999999998,ninigret,0
2008-08-23,18.1,0,1.6,23.3,12.2,11.100000000000001,ninigret,0
2008-08-24,19.8,0.3,2.1,23.3,12.2,11.100000000000001,ninigret,0
2008-08-25,22.1,0,3.3,26.7,17.8,8.899999999999999,ninigret,0
2008-08-26,18.2,0,2.9,24.4,12.8,11.599999999999998,ninigret,0
2008-08-27,17.8,0,1.6,23.9,11.1,12.799999999999999,ninigret,0.1999999999999993
2008-08-28,19,0,1.5,26.1,11.1,15.000000000000002,ninigret,0
2008-08-29,18.8,0,1.5,22.8,11.7,11.100000000000001,ninigret,0
2008-08-30,20.3,5.8,0.5,22.2,17.8,4.399999999999999,ninigret,0
2008-08-31,20.8,0,2.7,27.8,13.9,13.9,ninigret,0
2008-09-01,20.2,0,2.6,28.3,13.9,14.4,ninigret,0
2008-09-02,19.6,0,2.1,27.8,13.9,13.9,ninigret,0
2008-09-03,20.3,0,1.8,27.8,13.9,13.9,ninigret,0
2008-09-04,22.6,0,2.4,27.8,19.4,8.400000000000002,ninigret,0
2008-09-05,22.8,0,2.7,26.7,19.4,7.300000000000001,ninigret,0
2008-09-06,23.1,74.7,4,24.4,21.7,2.6999999999999993,ninigret,0
2008-09-07,22.1,0,3,26.7,16.1,10.599999999999998,ninigret,0
2008-09-08,19.1,0,1.6,25,13.9,11.1,ninigret,0
2008-09-09,19,6.1,2.7,23.9,15,8.899999999999999,ninigret,0
2008-09-10,16.9,0,2.2,22.2,11.7,10.5,ninigret,1.1000000000000014
2008-09-11,16.4,0,2.4,20.6,10,10.600000000000001,ninigret,1.6000000000000014
2008-09-12,17.6,19.8,3.1,20.6,10.6,10.000000000000002,ninigret,0.3999999999999986
2008-09-13,19.8,0.5,1.2,22.8,17.8,5,ninigret,0
2008-09-14,20.4,10.7,3.7,22.8,19.4,3.400000000000002,ninigret,0
2008-09-15,22.7,0,4.2,28.9,17.2,11.7,ninigret,0
2008-09-16,16.1,0,0.9,20,13.3,6.699999999999999,ninigret,1.8999999999999986
2008-09-17,16.8,0,1.2,21.7,11.7,10,ninigret,1.1999999999999993
2008-09-18,15.1,0,2.2,23.3,9.4,13.9,ninigret,2.9000000000000004
2008-09-19,12.4,0,2.8,18.3,8.3,10,ninigret,5.6
2008-09-20,13.4,0,1.6,18.3,7.8,10.5,ninigret,4.6
2008-09-21,16,0,1.2,23.3,6.7,16.6,ninigret,2
2008-09-22,15.1,0,2.6,19.4,10.6,8.799999999999999,ninigret,2.9000000000000004
2008-09-23,13.3,0,2,20.6,8.9,11.700000000000001,ninigret,4.699999999999999
2008-09-24,12.5,0,2.7,18.9,6.7,12.2,ninigret,5.5
2008-09-25,14.6,0,3.5,20,7.8,12.2,ninigret,3.4000000000000004
2008-09-26,18.1,64,4.8,19.4,15,4.399999999999999,ninigret,0
2008-09-27,19.6,31.7,1.6,22.8,18.3,4.5,ninigret,0
2008-09-28,19.6,1.5,1.3,21.1,18.9,2.200000000000003,ninigret,0
2008-09-29,18.9,10.7,1.8,22.8,16.7,6.100000000000001,ninigret,0
2008-09-30,17.8,0,2.5,19.4,14.4,4.999999999999998,ninigret,0.1999999999999993
2008-10-01,18.6,0,2.5,22.2,13.9,8.299999999999999,ninigret,0
2008-10-02,13.8,2.3,2.3,18.9,7.2,11.7,ninigret,4.199999999999999
2008-10-03,12.1,0,3.2,19.4,6.7,12.7,ninigret,5.9
2008-10-04,10.1,0,1.6,17.2,3.3,13.899999999999999,ninigret,7.9
2008-10-05,10.2,3.6,1.5,15,5.6,9.4,ninigret,7.800000000000001
2008-10-06,9.8,0,2.3,16.7,5.6,11.1,ninigret,8.2
2008-10-07,8.9,0,1.7,18.3,3.9,14.4,ninigret,9.1
2008-10-08,13,0,2.4,18.9,1.7,17.2,ninigret,5
2008-10-09,17.7,6.9,4,21.7,16.1,5.599999999999998,ninigret,0.3000000000000007
2008-10-10,14,0,1.1,22.8,8.3,14.5,ninigret,4
2008-10-11,13.2,0,1.6,20,7.8,12.2,ninigret,4.800000000000001
2008-10-12,13.2,0,1.2,18.9,6.7,12.2,ninigret,4.800000000000001
2008-10-13,14.7,0,1.8,22.8,10,12.8,ninigret,3.3000000000000007
2008-10-14,15.1,0,2.8,17.2,10,7.199999999999999,ninigret,2.9000000000000004
2008-10-15,15.2,0,1.6,21.1,11.1,10.000000000000002,ninigret,2.8000000000000007
2008-10-16,16.4,0,3,20.6,9.4,11.200000000000001,ninigret,1.6000000000000014
2008-10-17,10.5,0,2.4,16.7,7.8,8.899999999999999,ninigret,7.5
2008-10-18,7.3,0,2.8,13.3,3.3,10,ninigret,10.7
2008-10-19,6.7,0,4,11.1,3.9,7.199999999999999,ninigret,11.3
2008-10-20,7,0,2.6,16.7,2.2,14.5,ninigret,11
